ID,Raydist Red,Raydist Green,Sample Number,Sample Description,Decimal Latitude,Decimal Longitude,Collection Date,Water Depth,Water Content,Bulk Density,Total Carbon,Organic Carbon,Sulfur,Gravel,Phi  -1,Phi -075,Phi -050,Phi -025,Phi 0,Phi 025,Phi 050,Phi 075,Phi 100,Phi 125,Phi 150,Phi 175,Phi 200,Phi 225,Phi 250,Phi 275,Phi 300,Phi 325,Phi 350,Phi 375,Phi 400,Phi 433,Phi 467,Phi 500,Phi 533,Phi 567,Phi 600,Phi 633,Phi 667,Phi 700,Phi 733,Phi 767,Phi 800,Phi 833,Phi 867,Phi 900,Phi 933,Phi 967,Phi 10,Phi 11,Phi 12,Phi 13,Phi 14,Sand,Silt,Clay,Shepard's Class,Median,Graphic Mean,Graphic Sorting,Graphic Skewness,Graphic Kurtosis,Moment Mean,Moment Sorting,Moment Skewness,Moment Kurtosis
3964,1580.68,971.45,35,Mid-bay sample,38.24417,76.01778,11-Aug-83,3,55,1.39773893356323,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.299,0.896,3.684,13.443,22.504,25.093,26.199,28.489,31.807,36.191,40.732,45.037,48.789,51.988,54.753,57.122,59.095,61.48,64.323,67.351,70.882,74.689,78.405,82.212,86.659,91.106,95.553,100,25,36,39,4,6.46000003814697,6.81099987030029,3.16100001335144,0.24600000679493,0.73199999332428,7.05200004577637,3.08400011062622,0.23199999332428,-0.888999998569489
3965,1578.68,985.56,36,Mid-bay sample,38.24389,76.03,11-Aug-83,3,52,1.43581080436707,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.163,0.244,0.407,0.732,1.301,2.114,3.577,8.049,16.91,21.463,24.227,26.132,28.672,32.777,37.687,42.682,47.295,51.062,54.279,56.988,59.358,61.424,63.448,65.772,68.656,72.229,76.19,79.935,83.465,87.599,91.732,95.866,100,24,39,37,4,6.23899984359741,6.61399984359741,3.13499999046326,0.25900000333786,0.781000018119812,6.90199995040894,3.08200001716614,0.243000000715256,-0.802999973297119
3966,1316.48,686.52,14,Mid-bay sample,38.12528,75.96972,10-Aug-83,3,18,2.07697010040283,-999,-999,-999,0,0,0,0,0,0,0,1.082,3.608,11.907,29.227,54.125,79.383,94.899,98.507,99.229,99.229,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,100,0,0,1,1.45700001716614,1.44400000572205,0.372999995946884,-0.0759999975562096,0.955999970436096,1.44099998474121,0.377999991178513,-0.0480000004172325,0.428999990224838
3967,1314.27,701.24,13,Mid-bay sample,38.12556,75.98139,10-Aug-83,16,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,3.086,9.644,18.516,40.889,63.648,81.779,92.965,95.28,96.437,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,96.823,97,2,2,1,1.83299994468689,1.83000004291534,0.421000003814697,-0.0469999983906746,1.03299999237061,1.82799994945526,0.421000003814697,-0.0219999998807907,-0.00600000005215406
3968,1339.6,707.71,15,Mid-bay sample,38.13583,75.97111,10-Aug-83,10,67,1.26370561122894,-999,2.06399989128113,0.442499995231628,0,0,0,0,0,0,0,0,0,0,0.043,0.128,0.298,0.681,1.49,3.15,5.406,8.556,10.685,11.749,12.558,13.026,13.23,14.045,15.228,17.592,20.773,24.565,28.601,32.637,36.674,40.588,44.176,47.479,50.642,54.122,58.34,62.769,66.934,70.836,78.127,85.418,92.709,100,13,34,53,7,8.26599979400635,8.39299964904785,3.28200006484985,0.00400000018998981,0.958999991416931,8.19600009918213,3.15799999237061,-0.0579999983310699,-0.810000002384186
3969,1311.4,714.4,12,Mid-bay sample,38.12528,75.99223,10-Aug-83,5,40,1.61137437820435,-999,0.962999999523163,0.159999996423721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.62,1.033,4.132,17.146,36.771,51.025,58.049,60.321,62.108,64.227,66.193,68.516,70.66,72.754,74.668,76.481,78.242,79.902,81.382,82.735,84.037,85.263,86.636,87.992,89.202,90.33,92.747,95.165,97.582,100,60,22,17,8,3.48200011253357,4.92799997329712,2.72499990463257,0.828000009059906,1.13999998569489,5.07399988174438,2.93199992179871,0.708999991416931,0.903999984264374
3970,1334.5,717.67,16,Mid-bay sample,38.13445,75.98111,10-Aug-83,15,53,1.42289185523987,-999,-999,-999,0,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.757,2.583,4.41,7.15,10.118,15.826,26.101,38.431,46.194,50.532,53.5,55.098,55.464,56.291,57.557,59.529,61.501,63.693,65.713,67.758,69.852,71.946,73.869,75.671,77.424,79.146,81.193,83.264,85.111,86.834,90.125,93.417,96.708,100,55,21,24,4,3.47099995613098,5.14799976348877,3.35800004005432,0.705999970436096,0.848999977111816,5.37200021743774,3.45000004768372,0.439999997615814,-0.47299998998642
3971,1357.21,721.58,20,Mid-bay sample,38.14361,75.97028,10-Aug-83,3,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0.278,1.669,5.843,17.25,35.334,60.373,81.518,91.255,94.038,94.872,94.872,94.872,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95.151,95,2,2,1,1.87199997901917,1.85300004482269,0.389999985694885,-0.0689999982714653,0.98199999332428,1.85899996757507,0.398999989032745,0.0309999994933605,0.815999984741211
3972,1331.89,731.68,17,Mid-bay sample,38.13445,75.9925,10-Aug-83,5,43,1.56357789039612,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.173,0.518,1.036,5.179,16.574,33.492,49.721,58.353,61.978,62.19,62.631,63.115,63.666,64.302,65.014,65.675,66.379,67.108,67.837,68.77,70.141,72.197,74.775,78.477,82.7,86.922,91.036,93.277,95.518,97.759,100,62,8,30,5,3.50799989700317,5.30999994277954,2.98000001907349,0.833999991416931,0.665000021457672,5.49399995803833,3.19400000572205,0.458999991416931,-0.595000028610229
3973,1354.36,734.54,19,Mid-bay sample,38.14333,75.98139,10-Aug-83,15,45,1.53325819969177,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.374,2.057,5.237,12.158,25.999,41.898,50.502,54.243,57.048,59.293,60.976,61.969,64.139,66.193,68.455,70.694,73.049,74.987,76.765,78.381,79.835,81.035,82.097,83.056,84.079,85.294,86.53,87.639,88.641,91.481,94.32,97.16,100,61,21,18,8,2.98499989509583,4.64900016784668,3.13499999046326,0.796999990940094,1.09099996089935,4.78200006484985,3.27900004386902,0.635999977588654,0.428000003099442
3974,1377.45,738.49,21,Mid-bay sample,38.1525,75.97028,10-Aug-83,5,63,1.30543291568756,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.359,2.153,6.244,12.272,17.654,21.027,23.467,24.975,25.836,26.41,26.553,26.702,27.555,29.187,31.82,35.196,38.942,42.614,46.063,49.439,52.703,55.633,58.378,60.971,63.653,66.818,70.116,73.281,76.314,82.236,88.157,94.079,100,27,32,42,4,7.05700016021729,6.92600011825562,3.92000007629395,0.0209999997168779,0.698000013828278,7.10500001907349,3.63199996948242,0.0390000008046627,-1.12100005149841
3975,1400.5,745.16,27,Mid-bay sample,38.16195,75.96056,10-Aug-83,3,24,1.92525482177734,-999,0.34400001168251,0.0659999996423721,0,0,0,0,0,0,0,2.303,4.095,8.702,17.403,29.688,45.299,62.702,76.522,84.456,88.295,89.575,89.831,89.831,90.087,90.087,90.128,90.156,90.295,90.527,90.879,91.338,91.783,92.237,92.705,93.164,93.576,93.953,94.318,94.7,95.175,95.685,96.16,96.583,97.437,98.292,99.146,100,90,4,6,1,1.817999958992,1.83800005912781,1.54299998283386,0.398000001907349,4.0479998588562,2.44199991226196,2.39100003242493,1.48800003528595,8.47000026702881
3976,1352.68,748.2,18,Mid-bay sample,38.14333,75.99223,10-Aug-83,4,28,1.835853099823,-999,0.30799999833107,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0.241,3.373,16.866,35.418,46.983,56.139,68.427,76.86,80.956,84.088,85.052,85.407,86.052,86.715,87.501,88.304,89.145,89.94,90.697,91.444,92.145,92.762,93.323,93.846,94.358,95.001,95.684,96.297,96.829,97.622,98.415,99.207,100,85,8,7,1,2.58200001716614,2.76999998092651,1.53400003910065,0.549000024795532,2.7260000705719,3.31900000572205,2.25999999046326,1.29299998283386,6.48099994659424
3977,1375.06,752.77,22,Mid-bay sample,38.1525,75.98194,10-Aug-83,14,60,1.33858263492584,-999,1.58500003814697,0.310000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.167,0.39,0.836,1.728,3.01,7.525,13.211,15.162,17.863,23.048,27.315,31.96,36.39,40.981,45.14,49.137,52.972,56.699,59.993,63.018,65.935,68.521,71.309,74.097,76.683,79.108,84.331,89.554,94.777,100,15,48,37,6,6.74200010299683,7.26100015640259,3.17499995231628,0.264999985694885,0.85699999332428,7.30399990081787,3.02500009536743,0.247999995946884,-0.802999973297119
3978,1398.62,755.87,0,Mid-bay sample,38.16195,75.96972,10-Aug-83,4,70,1.23411977291107,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.032,0.161,0.418,0.869,1.496,2.091,2.526,2.976,3.539,4.311,5.083,5.711,6.113,6.341,6.685,8.019,9.658,12.708,16.482,20.485,24.336,28.11,31.808,35.125,38.537,42.131,46.091,51.209,56.754,61.811,66.38,74.785,83.19,91.595,100,6,32,61,7,8.92099952697754,8.99199962615967,3.03999996185303,-0.0309999994933605,0.947000026702881,8.81700038909912,2.88199996948242,-0.123999997973442,-0.456000000238419
3979,1418.45,760.2,28,Mid-bay sample,38.17,75.96028,10-Aug-83,3,67,1.26370561122894,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.059,0.237,0.592,1.955,5.924,11.138,16.055,17.536,18.128,18.602,19.017,19.143,19.647,20.99,23.762,27.331,31.531,35.73,39.761,43.877,47.824,51.435,54.851,55.166,58.634,62.575,66.568,70.194,73.609,80.207,86.805,93.402,100,19,36,45,7,7.53399991989136,7.36899995803833,3.78099989891052,0,0.930000007152557,7.69399976730347,3.36500000953674,-0.00100000004749745,-0.989000022411346
3980,1373.03,766.32,23,Mid-bay sample,38.1525,75.99306,10-Aug-83,4,51,1.44896650314331,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.365,1.096,1.644,2.374,4.201,8.584,21.004,36.529,44.566,48.219,48.793,49.654,50.56,51.774,53.187,54.932,56.765,58.686,60.696,62.75,64.715,66.592,68.936,71.681,75.321,79.238,82.971,86.364,89.773,93.182,96.591,100,48,18,33,5,4.79400014877319,5.90399980545044,3.13000011444092,0.546000003814697,0.705999970436096,6.16300010681152,3.30399990081787,0.31700000166893,-0.901000022888184
3981,1395.62,769.68,25,Mid-bay sample,38.16139,75.98194,10-Aug-83,13,59,1.35000991821289,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.096,0.288,0.384,0.672,1.344,2.977,10.18,16.71,20.647,24.634,28.109,32.146,36.49,40.578,44.769,48.857,52.537,56.216,59.743,62.86,65.801,68.399,70.843,73.67,76.42,78.903,81.118,85.839,90.559,95.28,100,21,45,34,4,6.43699979782104,6.9229998588562,3.1800000667572,0.282000005245209,0.823000013828278,7.03000020980835,3.0460000038147,0.28600001335144,-0.736999988555908
3982,1418.25,773.29,29,Mid-bay sample,38.17056,75.97028,10-Aug-83,5,72,1.21515369415283,-999,2.43700003623962,0.439999997615814,0,0,0,0,0,0,0,0,0.069,0.139,0.416,0.971,1.711,2.52,3.237,3.815,4.416,5.086,5.641,6.265,6.889,7.352,7.544,8.696,10.952,14.265,18.585,23.338,28.042,32.699,37.163,41.436,45.009,48.295,51.154,53.964,57.346,60.824,64.015,66.873,75.155,83.437,91.718,100,7,41,52,7,8.19900035858154,8.57800006866455,3.23000001907349,0.0850000008940697,0.879000008106232,8.41600036621094,3.09899997711182,-0.0430000014603138,-0.74099999666214
3983,1444.17,783.14,6,Mid-bay sample,38.18139,75.96083,11-Aug-83,3,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,1.078,3.951,14.368,32.686,55.674,73.634,85.128,90.875,92.312,93.03,93.389,93.749,93.749,93.749,93.749,93.815,93.821,93.974,94.226,94.498,94.83,95.168,95.476,95.745,95.965,96.177,96.427,96.684,96.961,97.298,97.642,97.949,98.214,98.66,99.107,99.553,100,94,3,4,1,1.43799996376038,1.47899997234344,1.05499994754791,0.441000014543533,3.48300004005432,1.88300001621246,1.91799998283386,1.98800003528595,16.3470001220703
3984,1393.44,783.34,24,Mid-bay sample,38.16139,75.99306,10-Aug-83,4,42,1.57919180393219,-999,1.16700005531311,0.189999997615814,0,0,0,0,0,0,0,0,0,0.185,0.185,0.554,0.923,1.477,2.031,2.954,4.616,10.524,29.725,43.202,47.633,50.403,51.438,53.601,55.733,58.657,61.368,63.957,66.242,68.557,70.872,73.065,75.045,77.102,78.842,80.53,82.456,84.407,86.148,87.651,90.738,93.826,96.913,100,50,27,23,4,3.96399998664856,5.43300008773804,3.00500011444092,0.731000006198883,0.880999982357025,5.63399982452393,3.14599990844727,0.5,-0.140000000596046
3985,1416.64,786.47,30,Mid-bay sample,38.17056,75.98111,10-Aug-83,13,52,1.43581080436707,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.131,0.263,0.525,1.116,2.166,9.582,13.454,15.816,17.696,20.106,23.457,27.134,31.301,35.101,38.492,41.639,44.703,47.522,49.974,52.571,55.358,59.032,64.226,70.117,76.008,81.772,86.329,90.886,95.443,100,16,37,47,7,7.67000007629395,7.39699983596802,3.06200003623962,-0.0160000007599592,0.875999987125397,7.59899997711182,2.93799996376038,0.0970000028610229,-0.901000022888184
3986,1470.24,790.42,12,Mid-bay sample,38.1925,75.94889,11-Aug-83,4,62,1.31629884243011,-999,-999,-999,0,0,0,0,0,0,0.694,2.312,4.162,9.249,18.266,29.595,37.919,43.237,46.243,52.485,58.035,59.884,60.116,60.347,60.578,60.809,60.884,61.127,61.911,63.329,65.066,67.007,68.855,70.647,72.365,74.008,75.449,77.055,78.472,79.96,81.637,83.385,84.991,86.432,89.824,93.216,96.608,100,61,16,23,5,2.40000009536743,4.34999990463257,3.84599995613098,0.716000020503998,0.779999971389771,4.50500011444092,3.96000003814697,0.442999988794327,-0.614000022411346
3987,1438.55,791,5,Mid-bay sample,38.17944,75.97056,11-Aug-83,4,29,1.8147851228714,-999,-999,-999,0,0,0,0,0,0,0,0,0.064,0.383,1.469,3.385,5.812,8.175,10.091,11.688,13.093,14.115,15.201,15.84,16.414,16.734,17.245,18.397,20.145,23.386,26.883,31.147,35.326,39.249,43.086,46.754,50.037,53.059,55.889,58.767,62.268,65.865,69.223,72.245,79.183,86.122,93.061,100,17,36,47,7,7.66300010681152,7.64200019836426,3.79099988937378,-0.0199999995529652,0.968999981880188,7.70699977874756,3.48900008201599,-0.0659999996423721,-0.861000001430511
3988,1460.46,795.74,7,Mid-bay sample,38.18861,75.95972,11-Aug-83,5,45,1.53325819969177,-999,-999,-999,0,0.047,0.047,0.047,0.047,0.047,0.047,0.633,0.925,3.56,9.122,19.075,34.883,54.204,63.279,66.207,67.085,67.378,67.671,67.671,67.671,67.671,68.078,68.875,70.08,71.691,73.498,75.252,76.97,78.582,80.105,81.434,82.656,83.808,84.844,85.815,86.852,87.905,88.81,89.6,92.2,94.8,97.4,100,68,16,16,5,1.94599997997284,3.81100010871887,3.32800006866455,0.842000007629395,1.0349999666214,3.90499997138977,3.5789999961853,0.663999974727631,0.456999987363815
3989,1482.48,799.57,13,Mid-bay sample,38.19778,75.94778,11-Aug-83,5,58,1.36163401603699,-999,-999,-999,0,0,0,0,0,0,0,0,0.114,0.399,1.139,2.734,5.183,7.803,9.796,11.049,11.79,12.245,13.27,13.897,14.41,14.637,15.175,16.086,17.699,20.761,24.568,28.871,33.133,37.146,40.994,44.553,47.697,50.552,53.44,56.654,60.577,64.827,68.805,72.455,79.341,86.228,93.114,100,15,36,49,7,7.93599987030029,8.08199977874756,3.5090000629425,-0.00600000005215406,1.01300001144409,7.85599994659424,3.40000009536743,-0.096000000834465,-0.750999987125397
3990,1413.72,800.11,31,Mid-bay sample,38.17028,75.99306,10-Aug-83,4,40,1.61137437820435,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.419,1.887,11.32,36.056,53.036,59.954,63.308,64.88,66.936,69.331,71.799,74.121,76.201,77.992,79.612,81.136,82.564,83.797,84.934,86.023,87.228,88.685,90.188,91.63,93.058,94.794,96.529,98.265,100,63,22,15,8,3.45499992370605,4.74300003051758,2.42499995231628,0.837999999523163,1.27199995517731,4.86800003051758,2.69199991226196,0.799000024795532,1.59599995613098
3991,1436.6,804.42,4,Mid-bay sample,38.17944,75.98194,11-Aug-83,12,50,1.46236562728882,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.114,0.114,0.341,0.568,0.796,1.136,1.591,2.841,8.751,20.002,25.684,28.753,31.976,35.721,39.229,43.259,47.383,51.175,54.826,58.334,61.51,64.733,67.483,70.043,72.318,74.417,76.727,79.107,81.347,83.552,87.664,91.776,95.888,100,29,41,30,4,5.89699983596802,6.47200012207031,3.14299988746643,0.33899998664856,0.790000021457672,6.58599996566772,3.10400009155273,0.337999999523163,-0.607999980449677
3992,1459.49,808.32,8,Mid-bay sample,38.18889,75.97028,11-Aug-83,10,72,1.21515369415283,-999,2.37299990653992,0.340000003576279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852,1.3,2.197,4.788,8.676,13.509,18.742,23.626,28.31,32.696,36.732,40.37,43.709,47.033,50.356,54.466,58.938,63.289,67.64,75.73,83.82,91.91,100,1,43,56,7,8.63099956512451,8.82600021362305,2.81599998474121,0.115000002086163,0.764999985694885,8.8120002746582,2.64499998092651,0.122000001370907,-1.09700000286102
3993,1481.09,811.92,11,Mid-bay sample,38.19778,75.95861,11-Aug-83,5,68,1.2536872625351,-999,2.30800008773804,0.389999985694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978,2.516,4.128,6.814,11.757,17.613,23.416,28.95,33.893,38.353,42.49,46.036,49.206,52.327,55.55,59.438,63.48,67.317,71.103,78.327,85.552,92.776,100,2,47,51,7,8.08500003814697,8.48200035095215,2.84500002861023,0.208000004291534,0.787000000476837,8.53499984741211,2.67000007629395,0.18299999833107,-1.04299998283386
3994,1434.09,817.39,1,Mid-bay sample,38.17916,75.99333,11-Aug-83,3,30,1.79419529438019,-999,0.541999995708466,0.091499999165535,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.329,0.657,5.258,28.92,60.141,73.616,79.531,82.818,84.79,85.1,85.601,86.037,86.622,87.147,87.648,88.126,88.561,88.973,89.367,89.719,90.042,90.352,91.531,92.934,94.398,95.719,96.817,97.613,98.408,99.204,100,85,5,10,1,2.91899991035461,3.14400005340576,1.38199996948242,0.700999975204468,4.78200006484985,3.76600003242493,2.27699995040894,1.24800002574921,5.3439998626709
3995,1502.45,817.82,14,Mid-bay sample,38.20667,75.94833,11-Aug-83,6,65,1.28423035144806,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772,4.174,6.137,10.119,16.624,22.961,28.85,34.122,38.833,42.983,46.796,49.993,52.853,55.545,58.302,61.587,65.099,68.12,71.444,78.583,85.722,92.861,100,3,50,47,6,7.66699981689453,8.24300003051758,2.95199990272522,0.272000014781952,0.767000019550323,8.35799980163574,2.77300000190735,0.20100000500679,-1.08800005912781
3996,1457.52,821.23,3,Mid-bay sample,38.18861,75.98139,11-Aug-83,11,62,1.31629884243011,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.161,0.214,0.535,1.017,2.462,8.779,13.596,15.095,16.758,19.922,23.568,27.912,32.738,37.993,42.551,46.895,51.024,54.939,58.371,61.481,64.43,66.936,69.824,72.755,75.601,78.362,83.771,89.181,94.59,100,15,46,39,6,6.91699981689453,7.38000011444092,3.18899989128113,0.233999997377396,0.888000011444092,7.44500017166138,3.0090000629425,0.216999992728233,-0.824999988079071
3997,1479.28,826.21,10,Mid-bay sample,38.1975,75.97083,11-Aug-83,8,68,1.2536872625351,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485,2.606,5.878,9.943,15.131,20.271,25.085,29.197,32.749,35.927,38.824,41.514,44.669,47.928,51.393,55.687,60.704,66.549,73.636,80.227,86.818,93.409,100,1,43,55,7,8.53299999237061,8.4980001449585,2.85800004005432,0.0350000001490116,0.842999994754791,8.52200031280518,2.66199994087219,0.114000000059605,-0.995999991893768
3998,1501.56,830.43,19,Mid-bay sample,38.20694,75.95917,11-Aug-83,7,64,1.29474484920502,-999,1.80299997329712,0.419999986886978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.1,3.415,6.088,10.909,15.774,20.857,25.284,29.272,32.778,35.89,38.956,43.023,47.09,51.595,56.914,62.734,68.678,75.123,81.342,87.562,93.781,100,2,41,57,7,8.54899978637695,8.55200004577637,2.69899988174438,0.0590000003576279,0.926999986171722,8.61200046539307,2.49799990653992,0.144999995827675,-0.832000017166138
3999,1455.71,835.29,2,Mid-bay sample,38.18861,75.99306,11-Aug-83,3,25,1.90209794044495,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.816,2.854,7.34,17.126,34.252,55.863,77.882,87.261,90.523,92.154,93.377,94.193,94.193,94.317,94.497,94.687,94.912,95.149,95.4,95.637,95.858,96.075,96.282,96.457,96.693,96.952,97.244,97.602,97.977,98.321,98.623,98.967,99.312,99.656,100,94,2,3,1,2.18199992179871,2.18899989128113,0.855000019073486,0.312000006437302,2.78099989891052,2.50699996948242,1.66299998760223,2.06200003623962,18.5069999694824
4000,1522.84,835.79,15,Mid-bay sample,38.21583,75.94833,11-Aug-83,6,41,1.59512078762054,-999,0.680000007152557,0.162000000476837,0,0,0,0,0,0,0,0,0,0,0,0,0.402,2.813,12.859,37.371,52.842,55.052,55.253,55.855,56.86,57.463,58.512,60.087,62.682,66.064,69.329,69.65,72.303,74.49,76.414,78.164,79.621,80.985,82.19,83.395,84.895,86.441,87.941,89.373,92.03,94.687,97.343,100,57,24,19,8,2.7039999961853,4.59600019454956,3.15499997138977,0.870999991893768,0.940999984741211,4.8289999961853,3.31399989128113,0.570999979972839,0.10700000077486
4001,1477.83,839.28,9,Mid-bay sample,38.1975,75.98194,11-Aug-83,4,27,1.85741603374481,-999,0.437999993562698,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0.249,0.997,3.489,9.469,38.375,67.28,75.005,78.244,81.235,83.228,84.474,84.502,84.905,85.665,86.746,87.745,88.578,89.32,89.962,90.539,91.052,91.492,91.876,92.269,92.687,93.183,93.717,94.232,94.74,96.055,97.37,98.685,100,84,7,8,1,2.6010000705719,2.93700003623962,1.63199996948242,0.75,5.41599988937378,3.51200008392334,2.47300004959106,1.30499994754791,6
4002,1500.02,843.5,20,Mid-bay sample,38.20667,75.97056,11-Aug-83,6,61,1.32734727859497,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.079,0.118,0.197,0.316,0.434,0.671,3.198,7.106,8.843,10.174,12.836,16.83,22.266,27.868,33.581,38.906,43.676,48.002,48.391,51.663,54.659,57.432,60.294,63.763,67.579,71.438,75.557,81.668,87.779,93.889,100,9,46,45,6,7.49700021743774,7.93699979782104,3.06200003623962,0.195999994874001,0.879000008106232,7.87599992752075,2.93600010871887,0.168999999761581,-0.953999996185303
4003,1530.05,846.76,16,Mid-bay sample,38.21917,75.95222,11-Aug-83,2,38,1.64489603042603,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.439,3.071,6.142,12.722,23.909,46.283,71.07,81.818,83.134,83.573,83.792,84.011,84.011,84.011,84.096,84.443,84.848,85.685,86.657,87.494,88.255,88.957,89.599,90.148,90.748,91.402,92.143,93.047,93.995,94.889,95.728,96.796,97.864,98.932,100,84,7,9,1,2.28699994087219,2.6159999370575,1.73699998855591,0.651000022888184,5.875,3.19600009918213,2.61899995803833,1.16799998283386,4.53900003433228
4004,1521.59,848.03,18,Mid-bay sample,38.21583,75.95917,11-Aug-83,3,40,1.61137437820435,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.914,4.34,15.531,43.395,65.093,71.945,72.858,73.086,73.543,74,74.228,74.317,74.672,75.382,76.564,77.998,79.683,81.221,82.625,83.911,85.109,86.205,87.185,88.018,88.852,89.758,90.694,91.557,92.405,94.304,96.202,98.101,100,74,13,13,8,2.32599997520447,3.78500008583069,2.71000003814697,0.876999974250793,1.43799996376038,3.83200001716614,3.07999992370605,0.861999988555908,1.7940000295639
4005,1499.58,857.06,25,Mid-bay sample,38.20722,75.98139,11-Aug-83,4,54,1.41020321846008,-999,-999,-999,0,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0.391,0.943,3.286,9.351,17.897,26.581,33.197,36.919,39.4,40.136,41.089,42.778,44.848,47.055,49.642,52.012,54.464,56.806,59.013,61.177,63.691,66.239,68.822,71.929,75.141,78.213,81.25,85.938,90.625,95.313,100,39,24,36,4,6.06799983978271,6.53800010681152,3.48000001907349,0.254999995231628,0.694000005722046,6.57200002670288,3.47499990463257,0.226999998092651,-1.08800005912781
